species_name,genome_file_name,cds_file_name
pseudofusicoccum_sp_lgmf1611_v1_0,pseudofusicoccum_sp_lgmf1611_v1_0_genomic.fna,pseudofusicoccum_sp_lgmf1611_v1_0_cds.fna
pseudocercospora_ulei_ern8_v1_0,pseudocercospora_ulei_ern8_v1_0_genomic.fna,pseudocercospora_ulei_ern8_v1_0_cds.fna
protomyces_lactucaedebilis_12_1054_v1_0,protomyces_lactucaedebilis_12_1054_v1_0_genomic.fna,protomyces_lactucaedebilis_12_1054_v1_0_cds.fna
powellomyces_hirtus_br81_v1_0,powellomyces_hirtus_br81_v1_0_genomic.fna,powellomyces_hirtus_br81_v1_0_cds.fna
postia_stiptica_omc1664_v1_0,postia_stiptica_omc1664_v1_0_genomic.fna,postia_stiptica_omc1664_v1_0_cds.fna
porpomyces_mucidus_omc1666_v1_0,porpomyces_mucidus_omc1666_v1_0_genomic.fna,porpomyces_mucidus_omc1666_v1_0_cds.fna
porosterum_spadiceum_bs34_v1_0,porosterum_spadiceum_bs34_v1_0_genomic.fna,porosterum_spadiceum_bs34_v1_0_cds.fna
porodaedalea_niemelaei_pn71_100_ip13_v1_0,porodaedalea_niemelaei_pn71_100_ip13_v1_0_genomic.fna,porodaedalea_niemelaei_pn71_100_ip13_v1_0_cds.fna
porodaedalea_chrysoloma_fp_135951_v1_0,porodaedalea_chrysoloma_fp_135951_v1_0_genomic.fna,porodaedalea_chrysoloma_fp_135951_v1_0_cds.fna
polyporus_squamosus_ccbs_676_v1_0,polyporus_squamosus_ccbs_676_v1_0_genomic.fna,polyporus_squamosus_ccbs_676_v1_0_cds.fna
polyplosphaeria_fusca_cbs_125425_v1_0,polyplosphaeria_fusca_cbs_125425_v1_0_genomic.fna,polyplosphaeria_fusca_cbs_125425_v1_0_cds.fna
polyphilus_sieberi_dse2052_v1_0,polyphilus_sieberi_dse2052_v1_0_genomic.fna,polyphilus_sieberi_dse2052_v1_0_cds.fna
polychytrium_aggregatum_jel109_v1_0,polychytrium_aggregatum_jel109_v1_0_genomic.fna,polychytrium_aggregatum_jel109_v1_0_cds.fna
polychaeton_citri_v1_0,polychaeton_citri_v1_0_genomic.fna,polychaeton_citri_v1_0_cds.fna
podospora_didyma_cbs_232_78_v1_0,podospora_didyma_cbs_232_78_v1_0_genomic.fna,podospora_didyma_cbs_232_78_v1_0_cds.fna
podospora_appendiculata_cbs_314_62_v1_0,podospora_appendiculata_cbs_314_62_v1_0_genomic.fna,podospora_appendiculata_cbs_314_62_v1_0_cds.fna
pluteus_cervinus_nl_1719_v1_0,pluteus_cervinus_nl_1719_v1_0_genomic.fna,pluteus_cervinus_nl_1719_v1_0_cds.fna
pleosporaceae_sp_pmi_138_v1_0,pleosporaceae_sp_pmi_138_v1_0_genomic.fna,pleosporaceae_sp_pmi_138_v1_0_cds.fna
pleospora_avicennia_atcc_66911_v1_0,pleospora_avicennia_atcc_66911_v1_0_genomic.fna,pleospora_avicennia_atcc_66911_v1_0_cds.fna
pleomassaria_siparia_v1_0,pleomassaria_siparia_v1_0_genomic.fna,pleomassaria_siparia_v1_0_cds.fna
plectosphaerella_cucumerina_rp01_v1_0,plectosphaerella_cucumerina_rp01_v1_0_genomic.fna,plectosphaerella_cucumerina_rp01_v1_0_cds.fna
plectania_melastoma_cbs_918_72_v1_0,plectania_melastoma_cbs_918_72_v1_0_genomic.fna,plectania_melastoma_cbs_918_72_v1_0_cds.fna
piptocephalis_cylindrospora_rsa_2659_single_cell_v3_0,piptocephalis_cylindrospora_rsa_2659_single_cell_v3_0_genomic.fna,piptocephalis_cylindrospora_rsa_2659_single_cell_v3_0_cds.fna
pinnaticoemansia_coranantispora_cbs_131509_t_v1_0,pinnaticoemansia_coranantispora_cbs_131509_t_v1_0_genomic.fna,pinnaticoemansia_coranantispora_cbs_131509_t_v1_0_cds.fna
piloderma_sphaerosporum_354_v1_0,piloderma_sphaerosporum_354_v1_0_genomic.fna,piloderma_sphaerosporum_354_v1_0_cds.fna
piloderma_byssinum_4s31_v1_0,piloderma_byssinum_4s31_v1_0_genomic.fna,piloderma_byssinum_4s31_v1_0_cds.fna
pilobolus_umbonatus_nrrl_6349_v1_0,pilobolus_umbonatus_nrrl_6349_v1_0_genomic.fna,pilobolus_umbonatus_nrrl_6349_v1_0_cds.fna
pilaira_anomala_rsa1997_v1_0,pilaira_anomala_rsa1997_v1_0_genomic.fna,pilaira_anomala_rsa1997_v1_0_cds.fna
piedraia_hortae_cbs_480_64_v1_1,piedraia_hortae_cbs_480_64_v1_1_genomic.fna,piedraia_hortae_cbs_480_64_v1_1_cds.fna
phyllosticta_sp_cpc_27913_v1_0,phyllosticta_sp_cpc_27913_v1_0_genomic.fna,phyllosticta_sp_cpc_27913_v1_0_cds.fna
phyllosticta_paracitricarpa_cbs_141358_v1_0,phyllosticta_paracitricarpa_cbs_141358_v1_0_genomic.fna,phyllosticta_paracitricarpa_cbs_141358_v1_0_cds.fna
phyllosticta_citrichinaensis_cbs_130529_v1_0,phyllosticta_citrichinaensis_cbs_130529_v1_0_genomic.fna,phyllosticta_citrichinaensis_cbs_130529_v1_0_cds.fna
phyllosticta_citricarpa_cpc_16586_v1_0,phyllosticta_citricarpa_cpc_16586_v1_0_genomic.fna,phyllosticta_citricarpa_cpc_16586_v1_0_cds.fna
phyllosticta_citribraziliensis_cpc_17464_v1_0,phyllosticta_citribraziliensis_cpc_17464_v1_0_genomic.fna,phyllosticta_citribraziliensis_cpc_17464_v1_0_cds.fna
phyllosticta_citriasiana_cbs_123371_v2_0,phyllosticta_citriasiana_cbs_123371_v2_0_genomic.fna,phyllosticta_citriasiana_cbs_123371_v2_0_cds.fna
phyllosticta_capitalensis_cbs_356_52_v1_0,phyllosticta_capitalensis_cbs_356_52_v1_0_genomic.fna,phyllosticta_capitalensis_cbs_356_52_v1_0_cds.fna
phycomyces_nitens_s609_v1_0,phycomyces_nitens_s609_v1_0_genomic.fna,phycomyces_nitens_s609_v1_0_cds.fna
phoma_tracheiphila_ipt5_v1_0,phoma_tracheiphila_ipt5_v1_0_genomic.fna,phoma_tracheiphila_ipt5_v1_0_cds.fna
phoma_multirostrata_7a_v1_0,phoma_multirostrata_7a_v1_0_genomic.fna,phoma_multirostrata_7a_v1_0_cds.fna
pholiota_sp_nl_8118_v1_0,pholiota_sp_nl_8118_v1_0_genomic.fna,pholiota_sp_nl_8118_v1_0_cds.fna
pholiota_molesta_cbs_144467_v1_0,pholiota_molesta_cbs_144467_v1_0_genomic.fna,pholiota_molesta_cbs_144467_v1_0_cds.fna
phleogena_faginea_omc_1709_v1_0,phleogena_faginea_omc_1709_v1_0_genomic.fna,phleogena_faginea_omc_1709_v1_0_cds.fna
phlebia_subcretacea_omc74_v1_0,phlebia_subcretacea_omc74_v1_0_genomic.fna,phlebia_subcretacea_omc74_v1_0_cds.fna
phialocephala_scopiformis_5ws22e1_v1_0,phialocephala_scopiformis_5ws22e1_v1_0_genomic.fna,phialocephala_scopiformis_5ws22e1_v1_0_cds.fna
phellopilus_nigrolimitatus_sigphenig9_v1_0,phellopilus_nigrolimitatus_sigphenig9_v1_0_genomic.fna,phellopilus_nigrolimitatus_sigphenig9_v1_0_cds.fna
phellinus_viticola_phevitsig_sm15_v1_0,phellinus_viticola_phevitsig_sm15_v1_0_genomic.fna,phellinus_viticola_phevitsig_sm15_v1_0_cds.fna
phellinus_igniarius_ccbs_575_v1_0,phellinus_igniarius_ccbs_575_v1_0_genomic.fna,phellinus_igniarius_ccbs_575_v1_0_cds.fna
phellinus_ferrugineofuscus_spk3phefer14_v1_0,phellinus_ferrugineofuscus_spk3phefer14_v1_0_genomic.fna,phellinus_ferrugineofuscus_spk3phefer14_v1_0_cds.fna
phascolomyces_articulosus_v1_0,phascolomyces_articulosus_v1_0_genomic.fna,phascolomyces_articulosus_v1_0_cds.fna
phaeosphaeriaceae_sp_pmi_808_v1_0,phaeosphaeriaceae_sp_pmi_808_v1_0_genomic.fna,phaeosphaeriaceae_sp_pmi_808_v1_0_cds.fna
phaeosphaeria_poagena_mpi_puge_at_0046c_v1_0,phaeosphaeria_poagena_mpi_puge_at_0046c_v1_0_genomic.fna,phaeosphaeria_poagena_mpi_puge_at_0046c_v1_0_cds.fna
phaeosolenia_platensis_cbs_268_64_v1_0,phaeosolenia_platensis_cbs_268_64_v1_0_genomic.fna,phaeosolenia_platensis_cbs_268_64_v1_0_cds.fna
phaeomoniellales_sp_nc0930_v1_0,phaeomoniellales_sp_nc0930_v1_0_genomic.fna,phaeomoniellales_sp_nc0930_v1_0_cds.fna
phaeoacremonium_sp_fl0889_v1_0,phaeoacremonium_sp_fl0889_v1_0_genomic.fna,phaeoacremonium_sp_fl0889_v1_0_cds.fna
pestalotiopsis_sp_nc0098_v1_0,pestalotiopsis_sp_nc0098_v1_0_genomic.fna,pestalotiopsis_sp_nc0098_v1_0_cds.fna
periconia_macrospinosa_dse2036_v1_0,periconia_macrospinosa_dse2036_v1_0_genomic.fna,periconia_macrospinosa_dse2036_v1_0_cds.fna
perenniporia_subacida_persubvin_sm18_v1_0,perenniporia_subacida_persubvin_sm18_v1_0_genomic.fna,perenniporia_subacida_persubvin_sm18_v1_0_cds.fna
peniophora_sp_v1_0,peniophora_sp_v1_0_genomic.fna,peniophora_sp_v1_0_cds.fna
penicillium_sp_nc0857_v1_0,penicillium_sp_nc0857_v1_0_genomic.fna,penicillium_sp_nc0857_v1_0_cds.fna
penicillium_citreonigrum_cont_1189274_metagenome_minimal_draft,penicillium_citreonigrum_cont_1189274_metagenome_minimal_draft_genomic.fna,penicillium_citreonigrum_cont_1189274_metagenome_minimal_draft_cds.fna
penicillium_brevicompactum_1011305_v2_0,penicillium_brevicompactum_1011305_v2_0_genomic.fna,penicillium_brevicompactum_1011305_v2_0_cds.fna
paxillus_ammoniavirescens_pou09_2_v1_0,paxillus_ammoniavirescens_pou09_2_v1_0_genomic.fna,paxillus_ammoniavirescens_pou09_2_v1_0_cds.fna
patellaria_atrata_v1_0,patellaria_atrata_v1_0_genomic.fna,patellaria_atrata_v1_0_cds.fna
parasitella_parasitica_v1_0,parasitella_parasitica_v1_0_genomic.fna,parasitella_parasitica_v1_0_cds.fna
paraphysoderma_sedebokerense_jel821_v1_0,paraphysoderma_sedebokerense_jel821_v1_0_genomic.fna,paraphysoderma_sedebokerense_jel821_v1_0_cds.fna
paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0,paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0_genomic.fna,paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0_cds.fna
papiliotrema_laurentii_5307ah_v1_0,papiliotrema_laurentii_5307ah_v1_0_genomic.fna,papiliotrema_laurentii_5307ah_v1_0_cds.fna
panellus_stipticus_lum_v1_0,panellus_stipticus_lum_v1_0_genomic.fna,panellus_stipticus_lum_v1_0_cds.fna
paecilomyces_variotii_cbs_101075_v1_0,paecilomyces_variotii_cbs_101075_v1_0_genomic.fna,paecilomyces_variotii_cbs_101075_v1_0_cds.fna
ophiostoma_sp_pmi_507_v1_0,ophiostoma_sp_pmi_507_v1_0_genomic.fna,ophiostoma_sp_pmi_507_v1_0_cds.fna
ophiobolus_disseminans_cbs_113818_v1_0,ophiobolus_disseminans_cbs_113818_v1_0_genomic.fna,ophiobolus_disseminans_cbs_113818_v1_0_cds.fna
oliveonia_pauxilla_mpi_puge_at_0066_v1_0,oliveonia_pauxilla_mpi_puge_at_0066_v1_0_genomic.fna,oliveonia_pauxilla_mpi_puge_at_0066_v1_0_cds.fna
obelidium_mucronatum_jel802_v1_0,obelidium_mucronatum_jel802_v1_0_genomic.fna,obelidium_mucronatum_jel802_v1_0_cds.fna
obba_rivulosa_3a_2_v1_0,obba_rivulosa_3a_2_v1_0_genomic.fna,obba_rivulosa_3a_2_v1_0_cds.fna
niesslia_exilis_cbs_358_70_v1_0,niesslia_exilis_cbs_358_70_v1_0_genomic.fna,niesslia_exilis_cbs_358_70_v1_0_cds.fna
nia_vibrissa_cbs_119815_v1_0,nia_vibrissa_cbs_119815_v1_0_genomic.fna,nia_vibrissa_cbs_119815_v1_0_cds.fna
neurospora_hispaniola_fgsc_10403_v1_0,neurospora_hispaniola_fgsc_10403_v1_0_genomic.fna,neurospora_hispaniola_fgsc_10403_v1_0_cds.fna
neopestalotiopsis_sp_lgmf1551_v1_0,neopestalotiopsis_sp_lgmf1551_v1_0_genomic.fna,neopestalotiopsis_sp_lgmf1551_v1_0_cds.fna
nectriopsis_sporangicola_nrrl_22127_v1_0,nectriopsis_sporangicola_nrrl_22127_v1_0_genomic.fna,nectriopsis_sporangicola_nrrl_22127_v1_0_cds.fna
naohidea_sebacea_cbs_8477_p95_v1_0,naohidea_sebacea_cbs_8477_p95_v1_0_genomic.fna,naohidea_sebacea_cbs_8477_p95_v1_0_cds.fna
naiadella_fluitans_atcc_64713_v1_0,naiadella_fluitans_atcc_64713_v1_0_genomic.fna,naiadella_fluitans_atcc_64713_v1_0_cds.fna
naematelia_encephela_ucdfst_68_887_2_v1_0,naematelia_encephela_ucdfst_68_887_2_v1_0_genomic.fna,naematelia_encephela_ucdfst_68_887_2_v1_0_cds.fna
myxozyma_melibiosi_phaff_52_87_v1_0,myxozyma_melibiosi_phaff_52_87_v1_0_genomic.fna,myxozyma_melibiosi_phaff_52_87_v1_0_cds.fna
mytilinidiaceae_sp_nc0267_v1_0,mytilinidiaceae_sp_nc0267_v1_0_genomic.fna,mytilinidiaceae_sp_nc0267_v1_0_cds.fna
myrothecium_inundatum_cbs_120646_v1_0,myrothecium_inundatum_cbs_120646_v1_0_genomic.fna,myrothecium_inundatum_cbs_120646_v1_0_cds.fna
myriangium_duriaei_cbs_260_36_v1_0,myriangium_duriaei_cbs_260_36_v1_0_genomic.fna,myriangium_duriaei_cbs_260_36_v1_0_cds.fna
myriangiaceae_sp_nc1570_v1_0,myriangiaceae_sp_nc1570_v1_0_genomic.fna,myriangiaceae_sp_nc1570_v1_0_cds.fna
mycotypha_indica_imi_211999_v1_0,mycotypha_indica_imi_211999_v1_0_genomic.fna,mycotypha_indica_imi_211999_v1_0_cds.fna
mycotypha_africana_nrrl_2978_v1_0,mycotypha_africana_nrrl_2978_v1_0_genomic.fna,mycotypha_africana_nrrl_2978_v1_0_cds.fna
mycocalia_denudata_cbs_494_85_v1_0,mycocalia_denudata_cbs_494_85_v1_0_genomic.fna,mycocalia_denudata_cbs_494_85_v1_0_cds.fna
mycena_vulgaris_cbhhk164_v1_0,mycena_vulgaris_cbhhk164_v1_0_genomic.fna,mycena_vulgaris_cbhhk164_v1_0_cds.fna
mycena_vitilis_cbhhk169m_v1_0,mycena_vitilis_cbhhk169m_v1_0_genomic.fna,mycena_vitilis_cbhhk169m_v1_0_cds.fna
mycena_sp_cbhhk59_15_v1_0,mycena_sp_cbhhk59_15_v1_0_genomic.fna,mycena_sp_cbhhk59_15_v1_0_cds.fna
mycena_sanguinolenta_cbhhk176m_v1_0,mycena_sanguinolenta_cbhhk176m_v1_0_genomic.fna,mycena_sanguinolenta_cbhhk176m_v1_0_cds.fna
mycena_rosella_cbhhk067_v1_0,mycena_rosella_cbhhk067_v1_0_genomic.fna,mycena_rosella_cbhhk067_v1_0_cds.fna
mycena_rebaudengoi_cbhhk068_v1_0,mycena_rebaudengoi_cbhhk068_v1_0_genomic.fna,mycena_rebaudengoi_cbhhk068_v1_0_cds.fna
mycena_pura_9144_v1_0,mycena_pura_9144_v1_0_genomic.fna,mycena_pura_9144_v1_0_cds.fna
mycena_polygramma_cbhhk137_v1_0,mycena_polygramma_cbhhk137_v1_0_genomic.fna,mycena_polygramma_cbhhk137_v1_0_cds.fna
mycena_olivaceomarginata_cbhhk47_15_v1_0,mycena_olivaceomarginata_cbhhk47_15_v1_0_genomic.fna,mycena_olivaceomarginata_cbhhk47_15_v1_0_cds.fna
mycena_metata_cbhhk182m_v1_0,mycena_metata_cbhhk182m_v1_0_genomic.fna,mycena_metata_cbhhk182m_v1_0_cds.fna
mycena_maculata_cbhhk188m_v1_0,mycena_maculata_cbhhk188m_v1_0_genomic.fna,mycena_maculata_cbhhk188m_v1_0_cds.fna
mycena_leptocephala_cbhhk5_15_v1_0,mycena_leptocephala_cbhhk5_15_v1_0_genomic.fna,mycena_leptocephala_cbhhk5_15_v1_0_cds.fna
mycena_latifolia_10383_v1_0,mycena_latifolia_10383_v1_0_genomic.fna,mycena_latifolia_10383_v1_0_cds.fna
mycena_haematopus_cbhhk189_v1_0,mycena_haematopus_cbhhk189_v1_0_genomic.fna,mycena_haematopus_cbhhk189_v1_0_cds.fna
mycena_galericulata_cbhhk162m_v1_0,mycena_galericulata_cbhhk162m_v1_0_genomic.fna,mycena_galericulata_cbhhk162m_v1_0_cds.fna
mycena_floridula_cbhhk072_v1_0,mycena_floridula_cbhhk072_v1_0_genomic.fna,mycena_floridula_cbhhk072_v1_0_cds.fna
mycena_filopes_cbhhk001_v1_0,mycena_filopes_cbhhk001_v1_0_genomic.fna,mycena_filopes_cbhhk001_v1_0_cds.fna
mycena_epipterygia_cbhhk145m_v1_0,mycena_epipterygia_cbhhk145m_v1_0_genomic.fna,mycena_epipterygia_cbhhk145m_v1_0_cds.fna
mycena_crocata_cbhhk184_v1_0,mycena_crocata_cbhhk184_v1_0_genomic.fna,mycena_crocata_cbhhk184_v1_0_cds.fna
mycena_capillaripes_frankland_9286_v1_0,mycena_capillaripes_frankland_9286_v1_0_genomic.fna,mycena_capillaripes_frankland_9286_v1_0_cds.fna
mycena_belliae_cbhhk173m_v1_0,mycena_belliae_cbhhk173m_v1_0_genomic.fna,mycena_belliae_cbhhk173m_v1_0_cds.fna
mycena_amicta_bapx_v1_0,mycena_amicta_bapx_v1_0_genomic.fna,mycena_amicta_bapx_v1_0_cds.fna
mycena_alexandri_cbhhk200_v1_0,mycena_alexandri_cbhhk200_v1_0_genomic.fna,mycena_alexandri_cbhhk200_v1_0_cds.fna
mycena_albidolilacea_cbhhk002_v1_0,mycena_albidolilacea_cbhhk002_v1_0_genomic.fna,mycena_albidolilacea_cbhhk002_v1_0_cds.fna
mutinus_elegans_me_bst_v1_0,mutinus_elegans_me_bst_v1_0_genomic.fna,mutinus_elegans_me_bst_v1_0_cds.fna
multifurca_ochricompacta_bpl690_v1_0,multifurca_ochricompacta_bpl690_v1_0_genomic.fna,multifurca_ochricompacta_bpl690_v1_0_cds.fna
mucor_mucedo_nrrl_3635_v1_0,mucor_mucedo_nrrl_3635_v1_0_genomic.fna,mucor_mucedo_nrrl_3635_v1_0_cds.fna
mucor_heterogamus_nrrl_1489_v1_0,mucor_heterogamus_nrrl_1489_v1_0_genomic.fna,mucor_heterogamus_nrrl_1489_v1_0_cds.fna
mucor_cordense_rsa_1222_v1_0,mucor_cordense_rsa_1222_v1_0_genomic.fna,mucor_cordense_rsa_1222_v1_0_cds.fna
mrakia_frigida_atcc_22029_v1_0,mrakia_frigida_atcc_22029_v1_0_genomic.fna,mrakia_frigida_atcc_22029_v1_0_cds.fna
mortierella_wolfii_nrrl_6351_v1_0,mortierella_wolfii_nrrl_6351_v1_0_genomic.fna,mortierella_wolfii_nrrl_6351_v1_0_cds.fna
mortierella_multidivaricata_rsa_2152_t_v1_0,mortierella_multidivaricata_rsa_2152_t_v1_0_genomic.fna,mortierella_multidivaricata_rsa_2152_t_v1_0_cds.fna
mortierella_elongata_mpi_cage_aa_0104_v1_0,mortierella_elongata_mpi_cage_aa_0104_v1_0_genomic.fna,mortierella_elongata_mpi_cage_aa_0104_v1_0_cds.fna
mortierella_ambigua_nrrl_28271_v1_0,mortierella_ambigua_nrrl_28271_v1_0_genomic.fna,mortierella_ambigua_nrrl_28271_v1_0_cds.fna
morchella_vulgaris_phc_271_v2_0,morchella_vulgaris_phc_271_v2_0_genomic.fna,morchella_vulgaris_phc_271_v2_0_cds.fna
morchella_ulmaria_nrrl36825_v1_0,morchella_ulmaria_nrrl36825_v1_0_genomic.fna,morchella_ulmaria_nrrl36825_v1_0_cds.fna
morchella_tridentina_nrrl54570_v1_0,morchella_tridentina_nrrl54570_v1_0_genomic.fna,morchella_tridentina_nrrl54570_v1_0_cds.fna
morchella_steppicola_phc_289_v1_0,morchella_steppicola_phc_289_v1_0_genomic.fna,morchella_steppicola_phc_289_v1_0_cds.fna
morchella_sp_mes_17_v1_0,morchella_sp_mes_17_v1_0_genomic.fna,morchella_sp_mes_17_v1_0_cds.fna
morchella_septentrionalis_nrrl54509_v1_0,morchella_septentrionalis_nrrl54509_v1_0_genomic.fna,morchella_septentrionalis_nrrl54509_v1_0_cds.fna
morchella_semilibera_phc_218_v1_0,morchella_semilibera_phc_218_v1_0_genomic.fna,morchella_semilibera_phc_218_v1_0_cds.fna
morchella_punctipes_gb769_v1_0,morchella_punctipes_gb769_v1_0_genomic.fna,morchella_punctipes_gb769_v1_0_cds.fna
morchella_pulchella_mel_31_v1_0,morchella_pulchella_mel_31_v1_0_genomic.fna,morchella_pulchella_mel_31_v1_0_cds.fna
morchella_prava_mes_7_v1_0,morchella_prava_mes_7_v1_0_genomic.fna,morchella_prava_mes_7_v1_0_cds.fna
morchella_populiphila_nrrl22315_v1_0,morchella_populiphila_nrrl22315_v1_0_genomic.fna,morchella_populiphila_nrrl22315_v1_0_cds.fna
morchella_peruviana_nrrl_66754_v1_0,morchella_peruviana_nrrl_66754_v1_0_genomic.fna,morchella_peruviana_nrrl_66754_v1_0_cds.fna
morchella_palazonii_phc_149_v1_0,morchella_palazonii_phc_149_v1_0_genomic.fna,morchella_palazonii_phc_149_v1_0_cds.fna
morchella_kakiicolor_phc_280_v3_0,morchella_kakiicolor_phc_280_v3_0_genomic.fna,morchella_kakiicolor_phc_280_v3_0_cds.fna
morchella_hispaniolensis_mel_18_v1_0,morchella_hispaniolensis_mel_18_v1_0_genomic.fna,morchella_hispaniolensis_mel_18_v1_0_cds.fna
morchella_galilaea_phc_278_v1_0,morchella_galilaea_phc_278_v1_0_genomic.fna,morchella_galilaea_phc_278_v1_0_cds.fna
morchella_fluvialis_phc_265_v3_0,morchella_fluvialis_phc_265_v3_0_genomic.fna,morchella_fluvialis_phc_265_v3_0_cds.fna
morchella_eximia_nrrl26621_v1_0,morchella_eximia_nrrl26621_v1_0_genomic.fna,morchella_eximia_nrrl26621_v1_0_cds.fna
morchella_esculenta_phc_158_v1_0,morchella_esculenta_phc_158_v1_0_genomic.fna,morchella_esculenta_phc_158_v1_0_cds.fna
morchella_eohespera_mel_19_v1_0,morchella_eohespera_mel_19_v1_0_genomic.fna,morchella_eohespera_mel_19_v1_0_cds.fna
morchella_dunalii_phc_240_v1_0,morchella_dunalii_phc_240_v1_0_genomic.fna,morchella_dunalii_phc_240_v1_0_cds.fna
morchella_disparilis_phc_293_v1_0,morchella_disparilis_phc_293_v1_0_genomic.fna,morchella_disparilis_phc_293_v1_0_cds.fna
morchella_diminutiva_mes_2_v1_0,morchella_diminutiva_mes_2_v1_0_genomic.fna,morchella_diminutiva_mes_2_v1_0_cds.fna
morchella_deliciosa_phc191_v1_0,morchella_deliciosa_phc191_v1_0_genomic.fna,morchella_deliciosa_phc191_v1_0_cds.fna
morchella_conifericola_mel_32_v1_0,morchella_conifericola_mel_32_v1_0_genomic.fna,morchella_conifericola_mel_32_v1_0_cds.fna
morchella_brunnea_nrrl_20869_v1_0,morchella_brunnea_nrrl_20869_v1_0_genomic.fna,morchella_brunnea_nrrl_20869_v1_0_cds.fna
morchella_arbutiphila_phc291_v1_0,morchella_arbutiphila_phc291_v1_0_genomic.fna,morchella_arbutiphila_phc291_v1_0_cds.fna
morchella_angusticeps_mel_15_v1_0,morchella_angusticeps_mel_15_v1_0_genomic.fna,morchella_angusticeps_mel_15_v1_0_cds.fna
morchella_anatolica_phc233_v1_0,morchella_anatolica_phc233_v1_0_genomic.fna,morchella_anatolica_phc233_v1_0_cds.fna
morchella_americana_phc192_v1_0,morchella_americana_phc192_v1_0_genomic.fna,morchella_americana_phc192_v1_0_cds.fna
moniliella_sp_mca_3643_v1_0,moniliella_sp_mca_3643_v1_0_genomic.fna,moniliella_sp_mca_3643_v1_0_cds.fna
monascus_ruber_nrrl_1597_v1_0,monascus_ruber_nrrl_1597_v1_0_genomic.fna,monascus_ruber_nrrl_1597_v1_0_cds.fna
monascus_purpureus_v1_0,monascus_purpureus_v1_0_genomic.fna,monascus_purpureus_v1_0_cds.fna
microthyrium_microscopicum_cbs_115976_v1_0,microthyrium_microscopicum_cbs_115976_v1_0_genomic.fna,microthyrium_microscopicum_cbs_115976_v1_0_cds.fna
microdochium_trichocladiopsis_mpi_cage_ch_0230_v1_0,microdochium_trichocladiopsis_mpi_cage_ch_0230_v1_0_genomic.fna,microdochium_trichocladiopsis_mpi_cage_ch_0230_v1_0_cds.fna
microdochium_bolleyi_j235tasd1_v1_0,microdochium_bolleyi_j235tasd1_v1_0_genomic.fna,microdochium_bolleyi_j235tasd1_v1_0_cds.fna
microdiplodia_sp_ak1800_v1_0,microdiplodia_sp_ak1800_v1_0_genomic.fna,microdiplodia_sp_ak1800_v1_0_cds.fna
microascus_trigonosporus_cbs_218_31_v1_0,microascus_trigonosporus_cbs_218_31_v1_0_genomic.fna,microascus_trigonosporus_cbs_218_31_v1_0_cds.fna
meripilus_sumstinei_fp_105329_v1_0,meripilus_sumstinei_fp_105329_v1_0_genomic.fna,meripilus_sumstinei_fp_105329_v1_0_cds.fna
meredithblackwellia_eburnea_mca_4105_v1_0,meredithblackwellia_eburnea_mca_4105_v1_0_genomic.fna,meredithblackwellia_eburnea_mca_4105_v1_0_cds.fna
meliniomyces_sp_pmi_1271_v1_0,meliniomyces_sp_pmi_1271_v1_0_genomic.fna,meliniomyces_sp_pmi_1271_v1_0_cds.fna
melanotaenium_endogenum_cbs481_91_v1_0,melanotaenium_endogenum_cbs481_91_v1_0_genomic.fna,melanotaenium_endogenum_cbs481_91_v1_0_cds.fna
melanospora_tiffanyae_f1kg0001_v1_0,melanospora_tiffanyae_f1kg0001_v1_0_genomic.fna,melanospora_tiffanyae_f1kg0001_v1_0_cds.fna
melanops_tulasnei_cbs_116805_v1_0,melanops_tulasnei_cbs_116805_v1_0_genomic.fna,melanops_tulasnei_cbs_116805_v1_0_cds.fna
melanomma_pulvis_pyrius_v1_0,melanomma_pulvis_pyrius_v1_0_genomic.fna,melanomma_pulvis_pyrius_v1_0_cds.fna
melanogaster_broomeianus_mblb_bst_v1_0,melanogaster_broomeianus_mblb_bst_v1_0_genomic.fna,melanogaster_broomeianus_mblb_bst_v1_0_cds.fna
melanconium_sp_nrrl_54901_v1_0,melanconium_sp_nrrl_54901_v1_0_genomic.fna,melanconium_sp_nrrl_54901_v1_0_cds.fna
melampsora_x_columbiana_clatskanie_v1_0,melampsora_x_columbiana_clatskanie_v1_0_genomic.fna,melampsora_x_columbiana_clatskanie_v1_0_cds.fna
melampsora_allii_populina_12ay07_v1_0,melampsora_allii_populina_12ay07_v1_0_genomic.fna,melampsora_allii_populina_12ay07_v1_0_cds.fna
mattirolomyces_terfezioides_mat_tt4aiii_v1_0,mattirolomyces_terfezioides_mat_tt4aiii_v1_0_genomic.fna,mattirolomyces_terfezioides_mat_tt4aiii_v1_0_cds.fna
massariosphaeria_phaeospora_cbs_611_86_v1_0,massariosphaeria_phaeospora_cbs_611_86_v1_0_genomic.fna,massariosphaeria_phaeospora_cbs_611_86_v1_0_cds.fna
massarina_eburnea_cbs_473_64_v1_0,massarina_eburnea_cbs_473_64_v1_0_genomic.fna,massarina_eburnea_cbs_473_64_v1_0_cds.fna
martensiomyces_pterosporus_cbs_209_56_v1_0,martensiomyces_pterosporus_cbs_209_56_v1_0_genomic.fna,martensiomyces_pterosporus_cbs_209_56_v1_0_cds.fna
